#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
21173.9476914	2.0451310787391208e-17	1.9888109689800552e-17	2.8890499440129997e-18
21174.5476629	2.0451310787391208e-17	1.9888109689800552e-17	2.807840122481e-18
21175.1476345	2.0451310787391208e-17	1.9888109689800552e-17	2.524167376852e-18
21175.747606	2.0207158799761583e-17	1.9844796879866075e-17	2.04970145679e-18
21176.3475776	1.9964513845327945e-17	1.9714859077736215e-17	1.562835522446e-18
21176.9475492	1.9964513845327945e-17	1.9583154463707854e-17	1.2644932905000002e-18
21177.5475207	1.9964513845327945e-17	1.9583154463707854e-17	1.1952833436699e-18
21178.1474923	2.0207158799761583e-17	1.9844796879866075e-17	1.1975362176750002e-18
21178.7474638	2.0207158799761583e-17	1.9844796879866075e-17	1.2110640197040002e-18
21179.3474354	2.0207158799761583e-17	1.9844796879866075e-17	1.2148205962083999e-18
21179.947407	1.9964513845327945e-17	1.9583154463707854e-17	1.2149874785152001e-18
21180.5473785	1.9722086870859596e-17	1.948119197547884e-17	1.2153574378847e-18
21181.1473501	1.963842267989436e-17	1.93898310332833e-17	1.2089213668259998e-18
21181.7473217	1.9518493353573058e-17	1.9351148707872167e-17	1.2174751372698e-18
21182.3472932	1.9518493353573058e-17	1.929768721086618e-17	1.2434562755449999e-18
21182.9472648	1.953171732663098e-17	1.929768721086618e-17	1.2319265614548001e-18
21183.5472364	1.9380299010124608e-17	1.909911736177168e-17	1.3181209019560001e-18
21184.147208	1.9214098581065308e-17	1.90722124737529e-17	1.324055281395e-18
21184.7471795	1.9214098581065308e-17	1.90722124737529e-17	1.33628979813e-18
21185.3471511	1.9380299010124608e-17	1.909911736177168e-17	1.256734496256e-18
21185.9471227	1.953171732663098e-17	1.929768721086618e-17	1.2021113169912e-18
21186.5470943	1.963842267989436e-17	1.93898310332833e-17	1.1783532035600001e-18
21187.1470659	1.9964513845327945e-17	1.948119197547884e-17	1.1876389676529001e-18
21187.7470374	2.0207158799761583e-17	1.9844796879866075e-17	1.1915407461264999e-18
21188.347009	2.0227626765826732e-17	1.9888109689800552e-17	1.2032250430185999e-18
21188.9469806	2.02499012343751e-17	1.9899930338364177e-17	1.22678605632e-18
21189.5569517	2.02499012343751e-17	1.9899930338364177e-17	1.243170429831e-18
21190.1569233	2.02499012343751e-17	1.9899930338364177e-17	1.2443393987058e-18
21190.7568949	2.02499012343751e-17	1.9954069172393187e-17	1.2418940743690001e-18
21191.3568665	2.044831947310849e-17	1.999564464482095e-17	1.2453665644427997e-18
21191.9568381	2.0526997306396172e-17	2.0001682078887795e-17	1.2494889586864e-18
21192.5568097	2.0535129694992236e-17	2.0191807837383446e-17	1.2426021815808001e-18
21193.1567813	2.0535129694992236e-17	2.0250323825024225e-17	1.224757331382e-18
21193.7567529	2.0567144217477056e-17	2.0318044220312555e-17	1.1914754550357e-18
21194.3567245	2.0567144217477056e-17	2.0318044220312555e-17	1.1589213385122e-18
21194.9566961	2.0567144217477056e-17	2.0318044220312555e-17	1.1471192627965999e-18
21195.5566677	2.0637202617348667e-17	2.0357157069103906e-17	1.1414795232690001e-18
21196.1566393	2.0567144217477056e-17	2.0318044220312555e-17	1.1279337981030001e-18
21196.7566109	2.0567144217477056e-17	2.0318044220312555e-17	1.1266700022744e-18
21197.3565825	2.0567144217477056e-17	2.0318044220312555e-17	1.1355401906803e-18
21197.9565541	2.0567144217477056e-17	2.0318044220312555e-17	1.1390575519980001e-18
21198.5565257	2.0567144217477056e-17	2.0318044220312555e-17	1.1408299641552e-18
21199.1564973	2.0535129694992236e-17	2.0357157069103906e-17	1.1606050452276e-18
21199.7564689	2.0535129694992236e-17	2.0357157069103906e-17	1.1822624610525002e-18
21200.3564405	2.0535129694992236e-17	2.0357157069103906e-17	1.1990611548564e-18
21200.9564121	2.0535129694992236e-17	2.0357157069103906e-17	1.2023410682742001e-18
21201.5563837	2.0535129694992236e-17	2.0357157069103906e-17	1.2055956924414e-18
21202.1563554	2.0535129694992236e-17	2.0357157069103906e-17	1.205854560358e-18
21202.756327	2.044831947310849e-17	2.0318044220312555e-17	1.1985265995309e-18
21203.3562986	2.0447330003465523e-17	2.0250323825024225e-17	1.1799933588876998e-18
21203.9562702	2.043427666602691e-17	2.0219157285687088e-17	1.1625256641599998e-18
21204.5562418	2.025178992407713e-17	2.0191807837383446e-17	1.1485401815496e-18
21205.1562135	2.02499012343751e-17	2.0001682078887795e-17	1.1466016882887998e-18
21205.7561851	2.0227626765826732e-17	2.0001682078887795e-17	1.1565968399726998e-18
21206.3561567	2.02499012343751e-17	2.0007854885729728e-17	1.1678644040920002e-18
21206.9561283	2.025178992407713e-17	2.0191807837383446e-17	1.1720769550029e-18
21207.5561	2.043427666602691e-17	2.0219157285687088e-17	1.1692416614406e-18
21208.1560716	2.0447330003465523e-17	2.0250323825024225e-17	1.164807280032e-18
21208.7560432	2.0447330003465523e-17	2.0250323825024225e-17	1.1601188458299e-18
21209.3560148	2.043427666602691e-17	2.0219157285687088e-17	1.1552792123335e-18
21209.9559865	2.0400713406734178e-17	2.0219157285687088e-17	1.1446021936404001e-18
21210.5559581	2.043427666602691e-17	2.0250323825024225e-17	1.1414149954560001e-18
21211.1559298	2.043427666602691e-17	2.0250323825024225e-17	1.133895329318e-18
21211.7559014	2.043427666602691e-17	2.0250323825024225e-17	1.131830847137e-18
21212.355873	2.043427666602691e-17	2.0250323825024225e-17	1.1503058782709e-18
21212.9558447	2.043427666602691e-17	2.0250323825024225e-17	1.1654236298025e-18
21213.5558163	2.043427666602691e-17	2.0357157069103906e-17	1.1758390315236e-18
21214.1557879	2.043427666602691e-17	2.0357157069103906e-17	1.1839814141346001e-18
21214.7557596	2.043427666602691e-17	2.0357157069103906e-17	1.1889501727924002e-18
21215.3557312	2.0447330003465523e-17	2.0376574847695967e-17	1.1976192740189e-18
21215.9557029	2.0447330003465523e-17	2.0409145285263562e-17	1.2051099234522e-18
21216.5556745	2.081897001268919e-17	2.0801065839745413e-17	1.193214630372e-18
21217.1556462	2.0447330003465523e-17	2.0409145285263562e-17	1.1730622208000001e-18
21217.7556178	2.043427666602691e-17	2.0376574847695967e-17	1.1631597129008e-18
21218.3555895	2.0400713406734178e-17	2.0357157069103906e-17	1.1527238880894998e-18
21218.9555611	2.025178992407713e-17	2.0219157285687088e-17	1.1501403503373002e-18
21219.5555328	2.0044364757691606e-17	2.0007854885729728e-17	1.1406192246575e-18
21220.1555044	2.0044364757691606e-17	2.0007854885729728e-17	1.1297007808012e-18
21220.7554761	2.0044364757691606e-17	2.0007854885729728e-17	1.1313290361982002e-18
21221.3554478	2.0024743274656577e-17	2.0007854885729728e-17	1.1371955682905e-18
21221.9554194	1.9988442062212035e-17	1.9958615802445076e-17	1.1375630979363e-18
21222.5553911	1.9851087386002373e-17	1.977744502540421e-17	1.1306145480341999e-18
21223.1553627	1.9724267881330356e-17	1.971347770676994e-17	1.1294605208067998e-18
21223.7553344	1.9513966924784213e-17	1.9495295977114772e-17	1.1307322302e-18
21224.3553061	1.9513966924784213e-17	1.9495295977114772e-17	1.1294920389599e-18
21224.9552777	1.9513966924784213e-17	1.9495295977114772e-17	1.1339981336952e-18
21225.5552494	1.9513966924784213e-17	1.9495295977114772e-17	1.1506954299037001e-18
21226.1552211	1.9513966924784213e-17	1.9495295977114772e-17	1.252798596951e-18
21226.7551928	1.9513966924784213e-17	1.9495295977114772e-17	1.42505909949e-18
21227.3551644	1.9513966924784213e-17	1.9495295977114772e-17	1.712232307812e-18
21227.9551361	1.9724267881330356e-17	1.9524895850684434e-17	1.866705620175e-18
21228.5551078	1.9513966924784213e-17	1.9495295977114772e-17	1.9405235334380002e-18
21229.1550794	1.9513966924784213e-17	1.9495295977114772e-17	1.955299770248e-18
21229.7550511	1.951165737513617e-17	1.9487063961843107e-17	1.94794787792e-18
21230.3550228	1.9417432068108648e-17	1.9403573215551293e-17	1.9077742452e-18
21230.9549945	1.9417432068108648e-17	1.9403573215551293e-17	1.778148265257e-18
21231.5549662	1.9222849118186532e-17	1.919812026138927e-17	1.5526619492889999e-18
21232.1549379	1.898792874372022e-17	1.8778510745928007e-17	1.3033650644999998e-18
21232.7549095	1.898792874372022e-17	1.8778510745928007e-17	1.1953863327075999e-18
21233.3548812	1.87987950769232e-17	1.87317810301395e-17	1.1472283952183998e-18
21233.9548529	1.87987950769232e-17	1.8479506625391393e-17	1.1362629104892e-18
21234.5548246	1.8582535592556586e-17	1.826626337580604e-17	1.131714934519e-18
21235.1547963	1.8582535592556586e-17	1.826626337580604e-17	1.1288557827865998e-18
21235.754768	1.8582535592556586e-17	1.826626337580604e-17	1.1305721192896e-18
21236.3547397	1.8582535592556586e-17	1.826626337580604e-17	1.13747408442e-18
21236.9647109	1.8582535592556586e-17	1.826626337580604e-17	1.1316887522766e-18
21237.5646826	1.8582535592556586e-17	1.826626337580604e-17	1.126796701028e-18
21238.1646543	1.8582535592556586e-17	1.826626337580604e-17	1.1261928698475001e-18
21238.764626	1.8562686096496148e-17	1.826626337580604e-17	1.1284067735410002e-18
21239.3645977	1.8562686096496148e-17	1.826626337580604e-17	1.1345811666084e-18
21239.9645694	1.8562686096496148e-17	1.826626337580604e-17	1.136288637387e-18
21240.5645411	1.8562686096496148e-17	1.826626337580604e-17	1.1395044420052998e-18
21241.1645128	1.8562686096496148e-17	1.826626337580604e-17	1.1432846955075e-18
21241.7644845	1.8582535592556586e-17	1.8479506625391393e-17	1.1426373883456e-18
21242.3644562	1.87987950769232e-17	1.855098647841088e-17	1.1507635344528e-18
21242.9644279	1.898792874372022e-17	1.8778510745928007e-17	1.2494824332794998e-18
21243.5643996	1.9352845597246867e-17	1.9340377964340828e-17	1.486403425104e-18
21244.1643713	1.9352845597246867e-17	1.9340377964340828e-17	2.1472907625719996e-18
21244.764343	1.9352845597246867e-17	1.9340377964340828e-17	2.5502251290879997e-18
21245.3643148	1.9352845597246867e-17	1.9340377964340828e-17	2.88582461079e-18
21245.9642865	1.9352845597246867e-17	1.9340377964340828e-17	2.982312160972e-18
21246.5642582	1.9352845597246867e-17	1.9340377964340828e-17	2.996016490101e-18
21247.1642299	1.9352845597246867e-17	1.9340377964340828e-17	2.9616170260340006e-18
21247.7642016	1.9352845597246867e-17	1.9340377964340828e-17	2.8311247269280004e-18
21248.3641733	1.9370131797213827e-17	1.9355606364574877e-17	2.448723179136e-18
21248.9641451	1.9699094834922743e-17	1.9524895850684434e-17	1.885024182912e-18
21249.5641168	1.9699094834922743e-17	1.9524895850684434e-17	1.48332268194e-18
21250.1640885	1.9738530458875022e-17	1.9680250162919487e-17	1.2066598697195001e-18
21250.7640602	1.989476511343251e-17	1.9719826805315553e-17	1.1547390003102e-18
21251.364032	2.0024037505862383e-17	1.972554790144928e-17	1.1393211921605998e-18
21251.9640037	2.0041113961989822e-17	1.987647493027076e-17	1.142777148012e-18
21252.5639754	2.004741548209212e-17	1.9992489119928523e-17	1.1400851226698e-18
21253.1639471	2.004741548209212e-17	1.9992489119928523e-17	1.1348083425153e-18
21253.7639189	2.004741548209212e-17	1.9992489119928523e-17	1.1373828223019999e-18
21254.3638906	2.004741548209212e-17	1.9992489119928523e-17	1.1396028105984001e-18
21254.9638623	2.0145844956737177e-17	2.002257206721816e-17	1.1367873598412e-18
21255.5638341	2.0145844956737177e-17	2.002257206721816e-17	1.1335363726817e-18
21256.1638058	2.0145844956737177e-17	2.002257206721816e-17	1.1306613774785001e-18
21256.7637776	2.0145844956737177e-17	2.002257206721816e-17	1.1296192459272e-18
21257.3637493	2.0145844956737177e-17	2.0118734985148985e-17	1.1293567004382e-18
21257.963721	2.015628239929982e-17	2.0118734985148985e-17	1.1354670573512e-18
21258.5636928	2.015628239929982e-17	2.0118734985148985e-17	1.1349472908813e-18
21259.1636645	2.050300420477222e-17	2.0122978845010876e-17	1.1385333836954e-18
21259.7636363	2.050300420477222e-17	2.0122978845010876e-17	1.1327273730708e-18
21260.363608	2.050300420477222e-17	2.0122978845010876e-17	1.12807732884e-18
21260.9635798	2.0667152233751063e-17	2.0134079590676795e-17	1.134965516532e-18
21261.5635515	2.0667152233751063e-17	2.0134079590676795e-17	1.1400756720451e-18
21262.1635233	2.0722143417829997e-17	2.0437729154489826e-17	1.1394455419096999e-18
21262.763495	2.0735120724575092e-17	2.0650141845432405e-17	1.1414627694705e-18
21263.3634668	2.075180939067938e-17	2.070774192752543e-17	1.1398660750524e-18
21263.9634385	2.075180939067938e-17	2.070774192752543e-17	1.1329764515856e-18
21264.5634103	2.075180939067938e-17	2.070774192752543e-17	1.132668436944e-18
21265.163382	2.075180939067938e-17	2.070774192752543e-17	1.1348727068487001e-18
21265.7633538	2.075180939067938e-17	2.070774192752543e-17	1.1363692232709002e-18
21266.3633256	2.0969892268302766e-17	2.070807103412093e-17	1.1344273227144e-18
21266.9632973	2.1006918544722318e-17	2.0836918650026588e-17	1.1326337877600003e-18
21267.5632691	2.1006918544722318e-17	2.0836918650026588e-17	1.1332404540285999e-18
21268.1632408	2.0969892268302766e-17	2.070807103412093e-17	1.1317653427134999e-18
21268.7632126	2.0969892268302766e-17	2.070807103412093e-17	1.1283712223604e-18
21269.3631844	2.1006918544722318e-17	2.0836918650026588e-17	1.1297755512522e-18
21269.9631561	2.1136436210580184e-17	2.0939157150616943e-17	1.1385746366192e-18
21270.5631279	2.1152736214199104e-17	2.0939157150616943e-17	1.144446825122e-18
21271.1630997	2.118689701766791e-17	2.111040957641593e-17	1.1512911736250001e-18
21271.7630715	2.1208161014511062e-17	2.11308354521386e-17	1.1618415897495e-18
21272.3630432	2.1387931836629498e-17	2.115416055134303e-17	1.1822026736808e-18
21272.963015	2.1387931836629498e-17	2.115416055134303e-17	1.2568009784656e-18
21273.5629868	2.1208161014511062e-17	2.11308354521386e-17	1.306872092111e-18
21274.1629586	2.118689701766791e-17	2.111040957641593e-17	1.361536408952e-18
21274.7629303	2.1152736214199104e-17	2.0939157150616943e-17	1.4270446132829998e-18
21275.3629021	2.1136436210580184e-17	2.0836918650026588e-17	1.45460389335e-18
21275.9628739	2.1136436210580184e-17	2.0836918650026588e-17	1.4719020923580002e-18
21276.5628457	2.1136436210580184e-17	2.0836918650026588e-17	1.453060604954e-18
21277.1628175	2.0969892268302766e-17	2.0739640765757452e-17	1.4112890417860002e-18
21277.7627893	2.0757271983335626e-17	2.070774192752543e-17	1.3452162795749998e-18
21278.3627611	2.0757271983335626e-17	2.070774192752543e-17	1.3038822421919998e-18
21278.9627328	2.0757271983335626e-17	2.070774192752543e-17	1.21815430093e-18
21279.5627046	2.0862147944152867e-17	2.0739640765757452e-17	1.1725864251728e-18
21280.1626764	2.0969892268302766e-17	2.0836918650026588e-17	1.1466208511659998e-18
21280.7626482	2.0983994720722883e-17	2.0847578330984578e-17	1.1468156999652e-18
21281.36262	2.0969892268302766e-17	2.0836918650026588e-17	1.1460222830532e-18
21281.9625918	2.0862147944152867e-17	2.0739640765757452e-17	1.14698816792e-18
21282.5625636	2.0862147944152867e-17	2.0739640765757452e-17	1.1352320047486001e-18
21283.1625354	2.0862147944152867e-17	2.0739640765757452e-17	1.1308147010227e-18
21283.7625072	2.0983994720722883e-17	2.0836918650026588e-17	1.1353579362249001e-18
21284.362479	2.0983994720722883e-17	2.0847578330984578e-17	1.1386848027407999e-18
21284.9724503	2.0983994720722883e-17	2.0847578330984578e-17	1.1381481946272e-18
21285.5724221	2.0983994720722883e-17	2.0847578330984578e-17	1.1411227492204e-18
21286.1723939	2.0893898322102462e-17	2.0836918650026588e-17	1.1459040828325e-18
21286.7723658	2.0862147944152867e-17	2.0739640765757452e-17	1.1690548984659e-18
21287.3723376	2.0757271983335626e-17	2.0613774449037874e-17	1.1764845690491999e-18
21287.9723094	2.0757271983335626e-17	2.0613774449037874e-17	1.1790960056226001e-18
21288.5722812	2.0757271983335626e-17	2.0613774449037874e-17	1.1831022221590001e-18
21289.172253	2.0634388755711575e-17	2.0409929399734585e-17	1.18433374873e-18
21289.7722248	2.0429551675546908e-17	2.0409929399734585e-17	1.1835951255194998e-18
21290.3721966	2.059974453699228e-17	2.0579213213373197e-17	1.17507775458e-18
21290.9721684	2.059974453699228e-17	2.0579213213373197e-17	1.1602117642616e-18
21291.5721403	2.0429551675546908e-17	2.0409929399734585e-17	1.1420593589888e-18
21292.1721121	2.03867902135849e-17	2.0366942888879538e-17	1.1368039788459002e-18
21292.7720839	2.0325981316719342e-17	2.0303606364157244e-17	1.1323232545185e-18
21293.3720557	2.0325981316719342e-17	2.0303606364157244e-17	1.1361170901714e-18
21293.9720275	2.0318941949923472e-17	2.0300125614969847e-17	1.139602336554e-18
21294.5719994	2.0318941949923472e-17	2.0300125614969847e-17	1.141195603214e-18
21295.1719712	2.0325981316719342e-17	2.0303606364157244e-17	1.1418569510592998e-18
21295.771943	2.03867902135849e-17	2.0366942888879538e-17	1.1414100271221e-18
21296.3719148	2.0429551675546908e-17	2.0409929399734585e-17	1.1342832119015998e-18
21296.9718867	2.0429551675546908e-17	2.0409929399734585e-17	1.131386733328e-18
21297.5718585	2.0429551675546908e-17	2.0409929399734585e-17	1.1378509403435998e-18
21298.1718303	2.03867902135849e-17	2.0366942888879538e-17	1.1368608970373e-18
21298.7718022	2.03867902135849e-17	2.0366942888879538e-17	1.1367187577109e-18
21299.371774	2.0429551675546908e-17	2.0409929399734585e-17	1.1351195769144002e-18
21299.9717458	2.0429551675546908e-17	2.0409929399734585e-17	1.1323368555632e-18
21300.5717177	2.03867902135849e-17	2.0366942888879538e-17	1.1328733890329999e-18
21301.1716895	2.0318941949923472e-17	2.0300125614969847e-17	1.1323135604935e-18
21301.7716614	2.0157587345017792e-17	2.01384741400872e-17	1.1298256816853999e-18
21302.3716332	2.0157587345017792e-17	2.01384741400872e-17	1.1304092073792e-18
21302.9716051	2.0157587345017792e-17	2.01384741400872e-17	1.1293311616268001e-18
21303.5715769	2.010848203744228e-17	2.0094177601316592e-17	1.138359039768e-18
21304.1715487	2.010848203744228e-17	2.0094177601316592e-17	1.1353232629313e-18
21304.7715206	2.010848203744228e-17	2.0094177601316592e-17	1.1343435632694e-18
21305.3714924	2.0078985931526593e-17	2.0070875044071768e-17	1.134580507671e-18
21305.9714643	2.0078985931526593e-17	2.0070875044071768e-17	1.1345124273874e-18
21306.5714361	2.0078985931526593e-17	2.0070875044071768e-17	1.1340218516924e-18
21307.171408	2.0078985931526593e-17	2.0070875044071768e-17	1.1349899437429e-18
21307.7713798	2.010848203744228e-17	2.0094177601316592e-17	1.136825287083e-18
21308.3713517	2.0157587345017792e-17	2.01384741400872e-17	1.135307146848e-18
21308.9713236	2.010848203744228e-17	2.0094177601316592e-17	1.137600481984e-18
21309.5712954	2.0078985931526593e-17	2.0070875044071768e-17	1.1444146320880002e-18
21310.1712673	2.0078985931526593e-17	2.0070875044071768e-17	1.2023505430553e-18
21310.7712391	2.006225389749937e-17	2.00496814973e-17	1.2559026413508e-18
21311.371211	2.006225389749937e-17	2.00496814973e-17	1.3588712399340002e-18
21311.9711829	2.0078985931526593e-17	2.0070875044071768e-17	1.3913107558499999e-18
21312.5711547	2.010848203744228e-17	2.0094177601316592e-17	1.416574767986e-18
21313.1711266	2.010848203744228e-17	2.0094177601316592e-17	1.433990778302e-18
21313.7710985	2.010848203744228e-17	2.0094177601316592e-17	1.456388440896e-18
21314.3710703	2.0078985931526593e-17	2.0070875044071768e-17	1.5195555485039998e-18
21314.9710422	2.006225389749937e-17	2.00496814973e-17	1.508704784192e-18
21315.5710141	2.006225389749937e-17	2.00496814973e-17	1.4838675403750002e-18
21316.170986	2.006225389749937e-17	2.00496814973e-17	1.428556786475e-18
21316.7709578	2.006225389749937e-17	2.00496814973e-17	1.416372869703e-18
21317.3709297	2.006225389749937e-17	2.00496814973e-17	1.405440568752e-18
21317.9709016	2.006225389749937e-17	2.00496814973e-17	1.3633802072039999e-18
21318.5708735	2.0078985931526593e-17	2.0070875044071768e-17	1.3214281967829998e-18
21319.7708172	2.010848203744228e-17	2.0094177601316592e-17	1.2889822171589999e-18
21320.970761	2.014647594012597e-17	2.01384741400872e-17	1.7046284019519998e-18
21321.5707329	2.0157587345017792e-17	2.0139132520686255e-17	1.808538375185e-18
21322.1707048	2.0157587345017792e-17	2.0139132520686255e-17	1.896994580873e-18
21322.7706767	2.0401168520092398e-17	2.0385962044053188e-17	1.896006374985e-18
21323.3706485	2.06635795602949e-17	2.064734134743442e-17	1.89096882744e-18
21323.9706204	2.0706523440819294e-17	2.0697771242340364e-17	1.833909818378e-18
21324.5705923	2.0706523440819294e-17	2.0697771242340364e-17	1.73968870166e-18
21325.1705642	2.06635795602949e-17	2.064734134743442e-17	1.460010558253e-18
21325.7705361	2.06635795602949e-17	2.064734134743442e-17	1.2963657553620001e-18
21326.370508	2.06635795602949e-17	2.064734134743442e-17	1.185988263672e-18
21326.9704799	2.0401168520092398e-17	2.0385962044053188e-17	1.1505840355879999e-18
21327.5704518	2.014647594012597e-17	2.0139132520686255e-17	1.1476623961145e-18
21328.1704237	2.0099262899797843e-17	2.0092877526864948e-17	1.1413205771477002e-18
21328.7703956	2.006225389749937e-17	2.00496814973e-17	1.1456537813979e-18
21329.3703675	2.006225389749937e-17	2.00496814973e-17	1.1464508740938002e-18
21329.9703394	2.0099262899797843e-17	2.0092877526864948e-17	1.1391520252771998e-18
21330.5703113	2.014647594012597e-17	2.0139132520686255e-17	1.1392372005035998e-18
21331.1702832	2.0099262899797843e-17	2.0092877526864948e-17	1.1417991097745002e-18
21331.7702551	2.0099262899797843e-17	2.0092877526864948e-17	1.1415060289296002e-18
21332.3802266	2.014647594012597e-17	2.0139132520686255e-17	1.1415843731952e-18
21332.9801985	2.014647594012597e-17	2.0139132520686255e-17	1.1355683340655999e-18
21333.5801704	2.014647594012597e-17	2.0139132520686255e-17	1.138887997936e-18
21334.1801423	2.0099262899797843e-17	2.0092877526864948e-17	1.1397559545834e-18
21334.7801142	2.0099262899797843e-17	2.0092877526864948e-17	1.1468913955782e-18
21335.3800862	2.014647594012597e-17	2.0139132520686255e-17	1.147287274098e-18
21335.9800581	2.0232646621429653e-17	2.021932537578876e-17	1.1416821555634e-18
21336.58003	2.0290724627399764e-17	2.0276754585313974e-17	1.1468417137733999e-18
21337.1800019	2.0401168520092398e-17	2.0385962044053188e-17	1.1490672147478e-18
21337.7799738	2.0401168520092398e-17	2.0385962044053188e-17	1.1430771285559998e-18
21338.3799458	2.0401168520092398e-17	2.0385962044053188e-17	1.1432584607447999e-18
21338.9799177	2.0401168520092398e-17	2.0385962044053188e-17	1.1440517182464e-18
21339.5798896	2.0290724627399764e-17	2.0276754585313974e-17	1.1410197116645e-18
21340.1798615	2.0232646621429653e-17	2.021932537578876e-17	1.1399518946397e-18
21340.7798335	2.0232646621429653e-17	2.021932537578876e-17	1.1449427611986e-18
21341.3798054	2.0232646621429653e-17	2.021932537578876e-17	1.1446091153183999e-18
21341.9797773	2.0232646621429653e-17	2.021932537578876e-17	1.142772873529e-18
21342.5797493	2.0290724627399764e-17	2.0276754585313974e-17	1.1405233099232002e-18
21343.1797212	2.0290724627399764e-17	2.0276754585313974e-17	1.1419365326886999e-18
21343.7796931	2.0290724627399764e-17	2.0276754585313974e-17	1.1444627999e-18
21344.3796651	2.0232646621429653e-17	2.021932537578876e-17	1.1477965967832e-18
21344.979637	2.014647594012597e-17	2.0139132520686255e-17	1.1505407814927002e-18
21345.579609	2.014647594012597e-17	2.0139132520686255e-17	1.1476587686521999e-18
21346.1795809	2.0232646621429653e-17	2.021932537578876e-17	1.1474749503955002e-18
21346.7795528	2.0290724627399764e-17	2.0276754585313974e-17	1.148085127665e-18
21347.3795248	2.0290724627399764e-17	2.0276754585313974e-17	1.1497752909623998e-18
21347.9794967	2.0290724627399764e-17	2.0276754585313974e-17	1.149777335763e-18
21348.5794687	2.0290724627399764e-17	2.0276754585313974e-17	1.1597595941329e-18
21349.1794406	2.06152909255568e-17	2.060568174771659e-17	1.1804225365628e-18
21349.7794126	2.065023675930016e-17	2.0632998312744697e-17	1.203300456422e-18
21350.3793845	2.06152909255568e-17	2.060568174771659e-17	1.223901956256e-18
21350.9793565	2.054349744208876e-17	2.0538089231402672e-17	1.2272516037053999e-18
21351.5793284	2.048600506633498e-17	2.0480484646554416e-17	1.2325319920929003e-18
21352.1793004	2.0290724627399764e-17	2.0276754585313974e-17	1.2310119535658999e-18
21352.7792723	2.0290724627399764e-17	2.0276754585313974e-17	1.2276401185537998e-18
21353.3792443	2.0290724627399764e-17	2.0276754585313974e-17	1.2049306378140001e-18
21353.9792163	2.0232646621429653e-17	2.021932537578876e-17	1.2001621279842001e-18
21354.5791882	2.01904911727229e-17	2.0178478606919868e-17	1.201416574568e-18
21355.1791602	2.01904911727229e-17	2.0178478606919868e-17	1.207724887168e-18
21355.7791322	2.01904911727229e-17	2.0178478606919868e-17	1.2118369990655999e-18
21356.3791041	2.0232646621429653e-17	2.021932537578876e-17	1.2135349446396e-18
21356.9790761	2.0290724627399764e-17	2.0276754585313974e-17	1.2170981733174e-18
21357.5790481	2.0290724627399764e-17	2.0276754585313974e-17	1.2181334825715998e-18
21358.17902	2.0290724627399764e-17	2.0276754585313974e-17	1.2036236956788e-18
21358.778992	2.0290724627399764e-17	2.0276754585313974e-17	1.1894289140150002e-18
21359.378964	2.048600506633498e-17	2.0480484646554416e-17	1.161495160104e-18
21359.9789359	2.0498172609615708e-17	2.0491396959974854e-17	1.1510221861908001e-18
21360.5789079	2.0498172609615708e-17	2.0491396959974854e-17	1.1489966089264e-18
21361.1788799	2.0498172609615708e-17	2.0491396959974854e-17	1.1477457221952e-18
21361.7788519	2.0498172609615708e-17	2.0491396959974854e-17	1.1495480709284e-18
21362.3788238	2.0498172609615708e-17	2.0491396959974854e-17	1.1518040479572e-18
21362.9787958	2.048600506633498e-17	2.0480484646554416e-17	1.1447506880279998e-18
21363.5787678	2.0498172609615708e-17	2.0491396959974854e-17	1.1450794166152e-18
21364.1787398	2.0498172609615708e-17	2.0491396959974854e-17	1.1563232115912e-18
21364.7787118	2.0498172609615708e-17	2.0491396959974854e-17	1.1545104207876e-18
21365.3786838	2.048600506633498e-17	2.0480484646554416e-17	1.1509454678149e-18
21365.9786557	2.048600506633498e-17	2.0480484646554416e-17	1.1559823829739002e-18
21366.5786277	2.048600506633498e-17	2.0480484646554416e-17	1.1654794493629001e-18
21367.1785997	2.048600506633498e-17	2.0480484646554416e-17	1.189449281668e-18
21367.7785717	2.0334924480046336e-17	2.0315793304396183e-17	1.2268672491656e-18
21368.3785437	2.03209135108751e-17	2.0307274317008383e-17	1.2435679745216001e-18
21368.9785157	2.0334924480046336e-17	2.0315793304396183e-17	1.2537971018243999e-18
21369.5784877	2.048600506633498e-17	2.0480484646554416e-17	1.2570823028729999e-18
21370.1784597	2.0498172609615708e-17	2.0491396959974854e-17	1.2563510294916001e-18
21370.7784317	2.054349744208876e-17	2.0538089231402672e-17	1.2417015409992e-18
21371.3784037	2.054349744208876e-17	2.0538089231402672e-17	1.2301241175160002e-18
21371.9783757	2.054349744208876e-17	2.0538089231402672e-17	1.1866563067194e-18
21372.5783477	2.0498172609615708e-17	2.0491396959974854e-17	1.1648081519423999e-18
21373.1783197	2.0498172609615708e-17	2.0491396959974854e-17	1.1509651933688e-18
21373.7782917	2.0498172609615708e-17	2.0491396959974854e-17	1.1511486088699998e-18
21374.3782637	2.0498172609615708e-17	2.0491396959974854e-17	1.1670122480949e-18
21374.9782357	2.054349744208876e-17	2.0538089231402672e-17	1.1965587872157001e-18
21375.5782077	2.054349744208876e-17	2.0538089231402672e-17	1.2203371231950001e-18
21376.1781797	2.0498172609615708e-17	2.0491396959974854e-17	1.2300999350582e-18
